star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
2,11.942291,108.43418100000001,11-01-2019,13-01-2019,17,Không cửa sổ,1 Giường đôi,5,2,0,1,500000
2,11.942291,108.43418100000001,11-01-2019,13-01-2019,20,Không cửa sổ,2 Giường đôi,5,2,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,13-01-2019,20,Hướng phố,2 Giường đôi,5,4,0,1,800000
2,11.942291,108.43418100000001,11-01-2019,14-01-2019,17,Không cửa sổ,1 Giường đôi,5,2,0,1,500000
2,11.942291,108.43418100000001,11-01-2019,14-01-2019,20,Hướng phố,2 Giường đôi,5,4,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,14-01-2019,20,Không cửa sổ,2 Giường đôi,5,2,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,15-01-2019,17,Không cửa sổ,1 Giường đôi,5,2,0,1,500000
2,11.942291,108.43418100000001,11-01-2019,15-01-2019,20,Hướng phố,2 Giường đôi,5,4,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,15-01-2019,20,Không cửa sổ,2 Giường đôi,5,2,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,16-01-2019,17,Không cửa sổ,1 Giường đôi,5,2,0,1,500000
2,11.942291,108.43418100000001,11-01-2019,16-01-2019,20,Hướng phố,2 Giường đôi,5,4,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,16-01-2019,20,Không cửa sổ,2 Giường đôi,5,2,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,17-01-2019,17,Không cửa sổ,1 Giường đôi,5,2,0,1,500000
2,11.942291,108.43418100000001,11-01-2019,17-01-2019,20,Hướng phố,2 Giường đôi,5,4,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,17-01-2019,20,Không cửa sổ,2 Giường đôi,5,2,0,1,700000
2,11.942291,108.43418100000001,11-01-2019,18-01-2019,17,Không cửa sổ,1 Giường đôi,5,2,0,1,500000
2,11.942291,108.43418100000001,11-01-2019,18-01-2019,20,Hướng phố,2 Giường đôi,5,4,0,1,800000
2,11.942291,108.43418100000001,11-01-2019,18-01-2019,20,Không cửa sổ,2 Giường đôi,5,2,0,1,800000
2,11.94121,108.43575600000001,11-01-2019,13-01-2019,22,Hướng phố,1 Giường đôi rất lớn,5,2,0,1,474000
2,11.94121,108.43575600000001,11-01-2019,13-01-2019,21,Có cửa sổ (không hướng),2 Giường đôi lớn,5,4,0,1,603000
2,11.94121,108.43575600000001,11-01-2019,13-01-2019,25,Hướng phố,2 Giường đôi lớn,5,4,0,1,689000
2,11.94121,108.43575600000001,11-01-2019,14-01-2019,22,Hướng phố,1 Giường đôi rất lớn,5,2,0,1,474000
2,11.94121,108.43575600000001,11-01-2019,14-01-2019,21,Có cửa sổ (không hướng),2 Giường đôi lớn,5,4,0,1,603000
2,11.94121,108.43575600000001,11-01-2019,14-01-2019,25,Hướng phố,2 Giường đôi lớn,5,4,0,1,689000
2,11.94121,108.43575600000001,11-01-2019,15-01-2019,15,Không cửa sổ,1 Giường đôi lớn,5,2,0,0,345000
2,11.94121,108.43575600000001,11-01-2019,15-01-2019,16,Có cửa sổ (không hướng),1 Giường đôi rất lớn,5,2,0,0,387000
2,11.94121,108.43575600000001,11-01-2019,15-01-2019,22,Hướng phố,1 Giường đôi rất lớn,5,2,0,0,474000
2,11.94121,108.43575600000001,11-01-2019,15-01-2019,21,Có cửa sổ (không hướng),2 Giường đôi lớn,5,4,0,0,603000
2,11.94121,108.43575600000001,11-01-2019,15-01-2019,25,Hướng phố,2 Giường đôi lớn,5,4,0,0,689000
2,11.94121,108.43575600000001,11-01-2019,16-01-2019,15,Không cửa sổ,1 Giường đôi lớn,5,2,0,0,345000
2,11.94121,108.43575600000001,11-01-2019,16-01-2019,16,Có cửa sổ (không hướng),1 Giường đôi rất lớn,5,2,0,0,387000
2,11.94121,108.43575600000001,11-01-2019,16-01-2019,22,Hướng phố,1 Giường đôi rất lớn,5,2,0,0,474000
2,11.94121,108.43575600000001,11-01-2019,16-01-2019,21,Có cửa sổ (không hướng),2 Giường đôi lớn,5,4,0,0,603000
2,11.94121,108.43575600000001,11-01-2019,16-01-2019,25,Hướng phố,2 Giường đôi lớn,5,4,0,0,689000
2,11.94121,108.43575600000001,11-01-2019,17-01-2019,15,Không cửa sổ,1 Giường đôi lớn,5,2,0,0,345000
2,11.94121,108.43575600000001,11-01-2019,17-01-2019,16,Có cửa sổ (không hướng),1 Giường đôi rất lớn,5,2,0,0,387000
2,11.94121,108.43575600000001,11-01-2019,17-01-2019,22,Hướng phố,1 Giường đôi rất lớn,5,2,0,0,474000
2,11.94121,108.43575600000001,11-01-2019,17-01-2019,21,Có cửa sổ (không hướng),2 Giường đôi lớn,5,4,0,0,603000
2,11.94121,108.43575600000001,11-01-2019,17-01-2019,25,Hướng phố,2 Giường đôi lớn,5,4,0,0,689000
2,11.94121,108.43575600000001,11-01-2019,18-01-2019,15,Không cửa sổ,1 Giường đôi lớn,5,2,0,0,383000
2,11.94121,108.43575600000001,11-01-2019,18-01-2019,16,Có cửa sổ (không hướng),1 Giường đôi rất lớn,5,2,0,0,431000
2,11.94121,108.43575600000001,11-01-2019,18-01-2019,22,Hướng phố,1 Giường đôi rất lớn,5,2,0,0,527000
2,11.94121,108.43575600000001,11-01-2019,18-01-2019,21,Có cửa sổ (không hướng),2 Giường đôi lớn,5,4,0,0,670000
2,11.94121,108.43575600000001,11-01-2019,18-01-2019,25,Hướng phố,2 Giường đôi lớn,5,4,0,0,766000
1,11.941794,108.434591,11-01-2019,12-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,12-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,12-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,12-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.941794,108.434591,11-01-2019,13-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,13-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,13-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,13-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.941794,108.434591,11-01-2019,14-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,14-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,14-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,14-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.941794,108.434591,11-01-2019,15-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,15-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,15-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,15-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.941794,108.434591,11-01-2019,16-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,16-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,16-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,16-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.941794,108.434591,11-01-2019,17-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,17-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,17-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,17-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.941794,108.434591,11-01-2019,18-01-2019,20,Có cửa sổ (không hướng),2 Giường đôi,6,4,0,1,205000
1,11.941794,108.434591,11-01-2019,18-01-2019,24,Hướng phố,2 Giường đôi,6,4,0,1,307000
1,11.941794,108.434591,11-01-2019,18-01-2019,25,Hướng núi,3 Giường đôi,6,6,0,1,359000
1,11.941794,108.434591,11-01-2019,18-01-2019,26,Hướng một phần,3 Giường đôi,6,6,0,1,461000
1,11.945141,108.429286,11-01-2019,14-01-2019,14,Không cửa sổ,1 Giường đôi,5,2,0,1,157000
1,11.945141,108.429286,11-01-2019,14-01-2019,16,Không cửa sổ,2 Giường đôi,5,4,0,1,279000
1,11.945141,108.429286,11-01-2019,14-01-2019,20,Không cửa sổ,4 Giường đôi,5,8,0,1,505000
1,11.945141,108.429286,11-01-2019,15-01-2019,14,Không cửa sổ,1 Giường đôi,5,2,0,1,157000
1,11.945141,108.429286,11-01-2019,15-01-2019,16,Không cửa sổ,2 Giường đôi,5,4,0,1,279000
1,11.945141,108.429286,11-01-2019,15-01-2019,20,Không cửa sổ,4 Giường đôi,5,8,0,1,505000
1,11.945141,108.429286,11-01-2019,16-01-2019,14,Không cửa sổ,1 Giường đôi,5,2,0,1,157000
1,11.945141,108.429286,11-01-2019,16-01-2019,16,Không cửa sổ,2 Giường đôi,5,4,0,1,279000
1,11.945141,108.429286,11-01-2019,16-01-2019,20,Không cửa sổ,4 Giường đôi,5,8,0,1,505000
1,11.945141,108.429286,11-01-2019,17-01-2019,16,Không cửa sổ,2 Giường đôi,5,4,0,1,279000
1,11.945141,108.429286,11-01-2019,17-01-2019,14,Không cửa sổ,1 Giường đôi,5,2,0,1,157000
1,11.945141,108.429286,11-01-2019,17-01-2019,20,Không cửa sổ,4 Giường đôi,5,8,0,1,505000
1,11.945141,108.429286,11-01-2019,18-01-2019,16,Không cửa sổ,2 Giường đôi,5,4,0,1,557000
1,11.945141,108.429286,11-01-2019,18-01-2019,14,Không cửa sổ,1 Giường đôi,5,2,0,1,314000
1,11.945141,108.429286,11-01-2019,18-01-2019,20,Không cửa sổ,4 Giường đôi,5,8,0,1,1009000
2,11.939103999999999,108.433559,11-01-2019,13-01-2019,18,Không cửa sổ,1 Giường đôi rất lớn,2,2,0,0,305000
2,11.939103999999999,108.433559,11-01-2019,13-01-2019,25,Không cửa sổ,2 Giường đôi,2,4,0,0,479000
2,11.939103999999999,108.433559,11-01-2019,14-01-2019,18,Không cửa sổ,1 Giường đôi rất lớn,2,2,0,0,305000
2,11.939103999999999,108.433559,11-01-2019,14-01-2019,25,Không cửa sổ,2 Giường đôi,2,4,0,0,479000
2,11.939103999999999,108.433559,11-01-2019,15-01-2019,18,Không cửa sổ,1 Giường đôi rất lớn,2,2,0,0,305000
2,11.939103999999999,108.433559,11-01-2019,15-01-2019,25,Không cửa sổ,2 Giường đôi,2,4,0,0,479000
2,11.939103999999999,108.433559,11-01-2019,16-01-2019,18,Không cửa sổ,1 Giường đôi rất lớn,2,2,0,0,305000
2,11.939103999999999,108.433559,11-01-2019,16-01-2019,25,Không cửa sổ,2 Giường đôi,2,4,0,0,479000
2,11.939103999999999,108.433559,11-01-2019,17-01-2019,18,Không cửa sổ,1 Giường đôi rất lớn,2,2,0,0,305000
2,11.939103999999999,108.433559,11-01-2019,17-01-2019,25,Không cửa sổ,2 Giường đôi,2,4,0,0,479000
2,11.939103999999999,108.433559,11-01-2019,18-01-2019,18,Không cửa sổ,1 Giường đôi rất lớn,2,2,0,0,348000
2,11.939103999999999,108.433559,11-01-2019,18-01-2019,25,Không cửa sổ,2 Giường đôi,2,4,0,0,522000
2,11.944806,108.434878,11-01-2019,12-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.944806,108.434878,11-01-2019,13-01-2019,30,Hướng một phần,2 Giường đôi,10,4,0,0,614000
2,11.944806,108.434878,11-01-2019,13-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.944806,108.434878,11-01-2019,14-01-2019,30,Hướng một phần,2 Giường đôi,10,4,0,0,614000
2,11.944806,108.434878,11-01-2019,14-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.944806,108.434878,11-01-2019,15-01-2019,30,Hướng một phần,2 Giường đôi,10,4,0,0,614000
2,11.944806,108.434878,11-01-2019,15-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.944806,108.434878,11-01-2019,16-01-2019,30,Hướng một phần,2 Giường đôi,10,4,0,0,614000
2,11.944806,108.434878,11-01-2019,16-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.944806,108.434878,11-01-2019,17-01-2019,30,Hướng một phần,2 Giường đôi,10,4,0,0,614000
2,11.944806,108.434878,11-01-2019,17-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.944806,108.434878,11-01-2019,18-01-2019,30,Hướng một phần,2 Giường đôi,10,4,0,0,614000
2,11.944806,108.434878,11-01-2019,18-01-2019,20,Hướng một phần,1 Giường đôi,10,2,0,0,410000
2,11.946195,108.43583000000001,11-01-2019,12-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,12-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,12-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.946195,108.43583000000001,11-01-2019,13-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,13-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,13-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.946195,108.43583000000001,11-01-2019,14-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,14-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,14-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.946195,108.43583000000001,11-01-2019,15-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,15-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,15-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.946195,108.43583000000001,11-01-2019,16-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,16-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,16-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.946195,108.43583000000001,11-01-2019,17-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,17-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,17-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.946195,108.43583000000001,11-01-2019,18-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,307000
2,11.946195,108.43583000000001,11-01-2019,18-01-2019,20,Không cửa sổ,1 Giường đôi,5,2,0,1,359000
2,11.946195,108.43583000000001,11-01-2019,18-01-2019,30,Không cửa sổ,2 Giường đôi,5,4,0,1,563000
2,11.940803,108.43328600000001,11-01-2019,12-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,12-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,522000
2,11.940803,108.43328600000001,11-01-2019,12-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,12-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,754000
2,11.940803,108.43328600000001,11-01-2019,12-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,12-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,1044000
2,11.940803,108.43328600000001,11-01-2019,13-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,13-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,522000
2,11.940803,108.43328600000001,11-01-2019,13-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,13-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,754000
2,11.940803,108.43328600000001,11-01-2019,13-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,13-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,1044000
2,11.940803,108.43328600000001,11-01-2019,14-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,406000
2,11.940803,108.43328600000001,11-01-2019,14-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,14-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,638000
2,11.940803,108.43328600000001,11-01-2019,14-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,14-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,928000
2,11.940803,108.43328600000001,11-01-2019,14-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,15-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,406000
2,11.940803,108.43328600000001,11-01-2019,15-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,15-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,638000
2,11.940803,108.43328600000001,11-01-2019,15-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,15-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,928000
2,11.940803,108.43328600000001,11-01-2019,15-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,16-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,406000
2,11.940803,108.43328600000001,11-01-2019,16-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,16-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,638000
2,11.940803,108.43328600000001,11-01-2019,16-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,16-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,928000
2,11.940803,108.43328600000001,11-01-2019,16-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,17-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,406000
2,11.940803,108.43328600000001,11-01-2019,17-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,17-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,638000
2,11.940803,108.43328600000001,11-01-2019,17-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,17-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,928000
2,11.940803,108.43328600000001,11-01-2019,17-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,18-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,464000
2,11.940803,108.43328600000001,11-01-2019,18-01-2019,15,Không cửa sổ,1 Giường đôi,7,2,0,1,522000
2,11.940803,108.43328600000001,11-01-2019,18-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,696000
2,11.940803,108.43328600000001,11-01-2019,18-01-2019,20,Không cửa sổ,2 Giường đôi,7,4,0,1,754000
2,11.940803,108.43328600000001,11-01-2019,18-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,986000
2,11.940803,108.43328600000001,11-01-2019,18-01-2019,30,Không cửa sổ,3 Giường đôi,7,6,0,1,1044000
2,11.942711,108.434945,11-01-2019,12-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,12-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,12-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,12-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,12-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
2,11.942711,108.434945,11-01-2019,13-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,507000
2,11.942711,108.434945,11-01-2019,13-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,13-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,13-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,13-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,13-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,13-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
2,11.942711,108.434945,11-01-2019,14-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,507000
2,11.942711,108.434945,11-01-2019,14-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,14-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,14-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,14-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,14-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,14-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
2,11.942711,108.434945,11-01-2019,15-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,507000
2,11.942711,108.434945,11-01-2019,15-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,15-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,15-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,15-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,15-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,15-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
2,11.942711,108.434945,11-01-2019,16-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,507000
2,11.942711,108.434945,11-01-2019,16-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,16-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,16-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,16-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,16-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,16-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
2,11.942711,108.434945,11-01-2019,17-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,17-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,507000
2,11.942711,108.434945,11-01-2019,17-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,17-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,17-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,17-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,17-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
2,11.942711,108.434945,11-01-2019,18-01-2019,35,Không cửa sổ,2 Giường đôi,8,3,0,1,774000
2,11.942711,108.434945,11-01-2019,18-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,507000
2,11.942711,108.434945,11-01-2019,18-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,590000
2,11.942711,108.434945,11-01-2019,18-01-2019,30,Không cửa sổ,1 Giường đôi,8,2,0,1,682000
2,11.942711,108.434945,11-01-2019,18-01-2019,60,Không cửa sổ,1 Giường đôi,8,2,0,1,774000
2,11.942711,108.434945,11-01-2019,18-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,866000
2,11.942711,108.434945,11-01-2019,18-01-2019,35,Không cửa sổ,2 Giường đôi,8,4,0,1,958000
1,11.941938,108.43475900000001,11-01-2019,12-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
1,11.941938,108.43475900000001,11-01-2019,13-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
1,11.941938,108.43475900000001,11-01-2019,14-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
1,11.941938,108.43475900000001,11-01-2019,15-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
1,11.941938,108.43475900000001,11-01-2019,16-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
1,11.941938,108.43475900000001,11-01-2019,17-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
1,11.941938,108.43475900000001,11-01-2019,18-01-2019,18,Không cửa sổ,1 Giường đôi,6,2,0,1,294000
3,11.939885,108.455818,11-01-2019,12-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1631000
3,11.939885,108.455818,11-01-2019,13-01-2019,20,Không cửa sổ,Không giường,14,2,1,1,435000
3,11.939885,108.455818,11-01-2019,13-01-2019,15,Không cửa sổ,1 Giường đôi,14,2,1,1,522000
3,11.939885,108.455818,11-01-2019,13-01-2019,30,Không cửa sổ,Không giường,14,4,1,1,766000
3,11.939885,108.455818,11-01-2019,13-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1305000
