id,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
1092,02-12-2018,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,0,596000
1092,02-12-2018,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,0,596000
1092,02-12-2018,35,Hướng phố,1 Giường đôi,16,2,1,0,596000
1092,02-12-2018,30,Hướng phố,2 Giường đôi,16,4,1,0,596000
1101,26-11-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
1101,26-11-2018,18,Hướng một phần,2 Giường đôi,14,2,0,1,261000
1101,26-11-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,261000
1101,26-11-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,261000
1101,27-11-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
1101,27-11-2018,18,Hướng một phần,2 Giường đôi,14,2,0,1,261000
1101,27-11-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,261000
1101,27-11-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,261000
1101,28-11-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
1101,28-11-2018,18,Hướng một phần,2 Giường đôi,14,2,0,1,261000
1101,28-11-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,261000
1101,28-11-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,261000
1101,29-11-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,287000
1101,29-11-2018,18,Hướng một phần,2 Giường đôi,14,2,0,1,287000
1101,29-11-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,287000
1101,29-11-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,287000
1101,30-11-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,331000
1101,30-11-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,331000
1101,30-11-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,331000
1101,01-12-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,331000
1101,01-12-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,331000
1101,01-12-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,331000
1101,02-12-2018,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
1101,02-12-2018,18,Hướng một phần,2 Giường đôi,14,2,0,1,261000
1101,02-12-2018,20,Hướng phố,2 Giường đôi,14,4,0,1,261000
1101,02-12-2018,25,Hướng một phần,3 Giường đôi,14,6,0,1,261000
1117,26-11-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,26-11-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,26-11-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,26-11-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,26-11-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,27-11-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,27-11-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,27-11-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,27-11-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,27-11-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,28-11-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,28-11-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,28-11-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,28-11-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,28-11-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,29-11-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,29-11-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,29-11-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,29-11-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,29-11-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,30-11-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,30-11-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,30-11-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,30-11-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,30-11-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,01-12-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,01-12-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,01-12-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,01-12-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,01-12-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,02-12-2018,39,Hướng phố,1 Giường đôi / 2 Giường đơn,12,2,1,1,717000
1117,02-12-2018,55,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,02-12-2018,63,Hướng phố,1 Giường đôi,12,2,1,1,717000
1117,02-12-2018,45,,1 Giường đơn + 1 Giường đôi,12,3,1,1,717000
1117,02-12-2018,72,Hướng phố,1 Giường đôi,12,2,1,1,717000
1148,26-11-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,26-11-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,26-11-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,692000
1148,26-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,26-11-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,692000
1148,26-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,26-11-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,26-11-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,27-11-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,27-11-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,27-11-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,692000
1148,27-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,27-11-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,692000
1148,27-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,27-11-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,27-11-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,28-11-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,28-11-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,28-11-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,692000
1148,28-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,28-11-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,692000
1148,28-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,28-11-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,28-11-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,29-11-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,29-11-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,29-11-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,692000
1148,29-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,29-11-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,692000
1148,29-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,29-11-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,29-11-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,30-11-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,739000
1148,30-11-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,739000
1148,30-11-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,739000
1148,30-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,739000
1148,30-11-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,739000
1148,30-11-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,739000
1148,30-11-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,739000
1148,30-11-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,739000
1148,01-12-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,739000
1148,01-12-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,739000
1148,01-12-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,739000
1148,01-12-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,739000
1148,01-12-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,739000
1148,01-12-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,739000
1148,01-12-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,739000
1148,01-12-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,739000
1148,02-12-2018,20,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,02-12-2018,25,Hướng phố,1 Giường đôi,16,2,1,0,692000
1148,02-12-2018,35,Hướng vườn,1 Giường đôi,16,2,1,0,692000
1148,02-12-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,02-12-2018,35,Hướng vườn,1 Giường đôi lớn,16,2,1,0,692000
1148,02-12-2018,35,Hướng vườn,2 Giường đơn,16,2,1,0,692000
1148,02-12-2018,45,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1148,02-12-2018,60,Hướng vườn,1 Giường đôi rất lớn,16,2,1,0,692000
1253,26-11-2018,22,,1 Giường đôi,17,2,1,1,665000
1253,26-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,26-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,26-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,27-11-2018,22,,1 Giường đôi,17,2,1,1,665000
1253,27-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,27-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,27-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,27-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,28-11-2018,22,,1 Giường đôi,17,2,1,1,665000
1253,28-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,28-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,28-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,28-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,29-11-2018,22,,1 Giường đôi,17,2,1,1,665000
1253,29-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,29-11-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,29-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,29-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,29-11-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,02-12-2018,22,,1 Giường đôi,17,2,1,1,665000
1253,02-12-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,02-12-2018,30,,1 Giường đôi,17,2,1,1,665000
1253,02-12-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,02-12-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,02-12-2018,35,,1 Giường đơn + 1 Giường đôi,17,3,1,1,665000
1253,02-12-2018,35,,2 Giường đôi,17,4,1,1,665000
11454,26-11-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,26-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,26-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,26-11-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,26-11-2018,20,,1 Giường đôi,13,2,0,1,1024000
11454,27-11-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,27-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,27-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,27-11-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,27-11-2018,20,,1 Giường đôi,13,2,0,1,1024000
11454,28-11-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,28-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,28-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,28-11-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,28-11-2018,20,,1 Giường đôi,13,2,0,1,1024000
11454,29-11-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,29-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,29-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,29-11-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,29-11-2018,20,,1 Giường đôi,13,2,0,1,1024000
11454,30-11-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,30-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,30-11-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,30-11-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,30-11-2018,20,,1 Giường đôi,13,2,0,1,1024000
11454,01-12-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,01-12-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,01-12-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,01-12-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,01-12-2018,20,,1 Giường đôi,13,2,0,1,1024000
11454,02-12-2018,50,,1 Giường đơn + 1 Giường đôi,13,2,0,1,1024000
11454,02-12-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,02-12-2018,15,,1 Giường đôi,13,2,0,1,1024000
11454,02-12-2018,15,,2 Giường đơn,13,2,0,1,1024000
11454,02-12-2018,20,,1 Giường đôi,13,2,0,1,1024000
1443,26-11-2018,15,,1 Giường đôi,13,2,0,1,305000
1443,26-11-2018,15,,1 Giường đôi,13,1,0,1,305000
1443,26-11-2018,20,,01 Giường đôi,13,2,0,1,305000
1443,26-11-2018,20,,2 Giường đôi,13,3,0,1,305000
1443,26-11-2018,20,,2 Giường đôi,13,4,0,1,305000
1443,27-11-2018,15,,1 Giường đôi,13,2,0,1,305000
1443,27-11-2018,15,,1 Giường đôi,13,1,0,1,305000
1443,27-11-2018,20,,01 Giường đôi,13,2,0,1,305000
1443,27-11-2018,20,,2 Giường đôi,13,3,0,1,305000
1443,27-11-2018,20,,2 Giường đôi,13,4,0,1,305000
1443,28-11-2018,15,,1 Giường đôi,13,2,0,1,305000
1443,28-11-2018,15,,1 Giường đôi,13,1,0,1,305000
1443,28-11-2018,20,,01 Giường đôi,13,2,0,1,305000
1443,28-11-2018,20,,2 Giường đôi,13,3,0,1,305000
1443,28-11-2018,20,,2 Giường đôi,13,4,0,1,305000
1443,29-11-2018,15,,1 Giường đôi,13,2,0,1,359000
1443,29-11-2018,15,,1 Giường đôi,13,1,0,1,359000
1443,29-11-2018,20,,01 Giường đôi,13,2,0,1,359000
1443,29-11-2018,20,,2 Giường đôi,13,3,0,1,359000
1443,29-11-2018,20,,2 Giường đôi,13,4,0,1,359000
1443,30-11-2018,20,,01 Giường đôi,13,2,0,1,479000
1443,30-11-2018,15,,1 Giường đôi,13,1,0,1,479000
1443,30-11-2018,15,,1 Giường đôi,13,2,0,1,479000
1443,30-11-2018,20,,2 Giường đôi,13,3,0,1,479000
1443,30-11-2018,20,,2 Giường đôi,13,4,0,1,479000
1443,01-12-2018,20,,01 Giường đôi,13,2,0,1,479000
1443,01-12-2018,15,,1 Giường đôi,13,1,0,1,479000
1443,01-12-2018,15,,1 Giường đôi,13,2,0,1,479000
1443,01-12-2018,20,,2 Giường đôi,13,3,0,1,479000
1443,01-12-2018,20,,2 Giường đôi,13,4,0,1,479000
1443,02-12-2018,15,,1 Giường đôi,13,2,0,1,359000
1443,02-12-2018,15,,1 Giường đôi,13,1,0,1,359000
1443,02-12-2018,20,,01 Giường đôi,13,2,0,1,359000
1443,02-12-2018,20,,2 Giường đôi,13,3,0,1,359000
1443,02-12-2018,20,,2 Giường đôi,13,4,0,1,359000
11821,26-11-2018,20,,1 Giường đôi,8,2,0,1,174000
11821,26-11-2018,18,,1 Giường đôi,8,1,0,1,174000
11821,26-11-2018,30,Hướng phố,2 Giường đôi lớn,8,3,0,1,174000
11821,26-11-2018,30,Hướng phố,2 Giường đôi,8,4,0,1,174000
11821,27-11-2018,20,,1 Giường đôi,8,2,0,1,174000
11821,27-11-2018,18,,1 Giường đôi,8,1,0,1,174000
11821,27-11-2018,30,Hướng phố,2 Giường đôi lớn,8,3,0,1,174000
11821,27-11-2018,30,Hướng phố,2 Giường đôi,8,4,0,1,174000
11821,28-11-2018,20,,1 Giường đôi,8,2,0,1,174000
11821,28-11-2018,18,,1 Giường đôi,8,1,0,1,174000
11821,28-11-2018,30,Hướng phố,2 Giường đôi lớn,8,3,0,1,174000
11821,28-11-2018,30,Hướng phố,2 Giường đôi,8,4,0,1,174000
11821,02-12-2018,20,,1 Giường đôi,8,2,0,1,174000
11821,02-12-2018,18,,1 Giường đôi,8,1,0,1,174000
11821,02-12-2018,30,Hướng phố,2 Giường đôi lớn,8,3,0,1,174000
11821,02-12-2018,30,Hướng phố,2 Giường đôi,8,4,0,1,174000
15110,26-11-2018,25,,1 Giường đôi,12,2,1,0,512000
15110,26-11-2018,35,,1 Giường đôi lớn,12,2,1,0,512000
15110,26-11-2018,40,,2 Giường đôi,12,4,1,0,512000
15110,26-11-2018,55,,2 Giường đôi,12,4,1,0,512000
15110,26-11-2018,60,,2 Giường đôi,12,4,1,0,512000
15110,26-11-2018,80,,2 Giường đôi,12,4,1,0,512000
15110,26-11-2018,100,,3 Giường đôi lớn,12,6,1,0,512000
15110,27-11-2018,35,,1 Giường đôi lớn,12,2,1,0,717000
15110,27-11-2018,35,,1 Giường đôi lớn,12,2,1,0,717000
15110,27-11-2018,40,,2 Giường đôi,12,4,1,0,717000
15110,27-11-2018,55,,2 Giường đôi,12,4,1,0,717000
15110,27-11-2018,60,,2 Giường đôi,12,4,1,0,717000
15110,27-11-2018,80,,2 Giường đôi,12,4,1,0,717000
15110,27-11-2018,100,,3 Giường đôi lớn,12,6,1,0,717000
15110,28-11-2018,25,,1 Giường đôi,12,2,1,0,512000
15110,28-11-2018,35,,1 Giường đôi lớn,12,2,1,0,512000
15110,28-11-2018,35,,1 Giường đôi lớn,12,2,1,0,512000
15110,28-11-2018,40,,2 Giường đôi,12,4,1,0,512000
15110,28-11-2018,55,,2 Giường đôi,12,4,1,0,512000
15110,28-11-2018,60,,2 Giường đôi,12,4,1,0,512000
15110,28-11-2018,80,,2 Giường đôi,12,4,1,0,512000
15110,28-11-2018,100,,3 Giường đôi lớn,12,6,1,0,512000
15110,29-11-2018,25,,1 Giường đôi,12,2,1,0,564000
15110,29-11-2018,35,,1 Giường đôi lớn,12,2,1,0,564000
15110,29-11-2018,35,,1 Giường đôi lớn,12,2,1,0,564000
15110,29-11-2018,40,,2 Giường đôi,12,4,1,0,564000
15110,29-11-2018,55,,2 Giường đôi,12,4,1,0,564000
15110,29-11-2018,60,,2 Giường đôi,12,4,1,0,564000
15110,29-11-2018,80,,2 Giường đôi,12,4,1,0,564000
15110,29-11-2018,100,,3 Giường đôi lớn,12,6,1,0,564000
15110,30-11-2018,25,,1 Giường đôi,12,2,1,0,717000
15110,30-11-2018,35,,1 Giường đôi lớn,12,2,1,0,717000
15110,30-11-2018,35,,1 Giường đôi lớn,12,2,1,0,717000
15110,30-11-2018,40,,2 Giường đôi,12,4,1,0,717000
15110,30-11-2018,55,,2 Giường đôi,12,4,1,0,717000
15110,30-11-2018,60,,2 Giường đôi,12,4,1,0,717000
15110,30-11-2018,80,,2 Giường đôi,12,4,1,0,717000
15110,01-12-2018,80,,2 Giường đôi,12,4,1,0,1995000
15110,02-12-2018,25,,1 Giường đôi,12,2,1,0,665000
15110,02-12-2018,35,,1 Giường đôi lớn,12,2,1,0,665000
15110,02-12-2018,35,,1 Giường đôi lớn,12,2,1,0,665000
15110,02-12-2018,40,,2 Giường đôi,12,4,1,0,665000
15110,02-12-2018,55,,2 Giường đôi,12,4,1,0,665000
15110,02-12-2018,60,,2 Giường đôi,12,4,1,0,665000
15110,02-12-2018,80,,2 Giường đôi,12,4,1,0,665000
15110,02-12-2018,100,,3 Giường đôi lớn,12,6,1,0,665000
11190,26-11-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,26-11-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,26-11-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,26-11-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,26-11-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11190,27-11-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,27-11-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,27-11-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,27-11-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,27-11-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11190,28-11-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,28-11-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,28-11-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,28-11-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,28-11-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11190,29-11-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,29-11-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,29-11-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,29-11-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,29-11-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11190,30-11-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,30-11-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,30-11-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,30-11-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,30-11-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11190,01-12-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,01-12-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,01-12-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,01-12-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,01-12-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11190,02-12-2018,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
11190,02-12-2018,35,Hướng phố,1 Giường đơn,8,1,0,1,218000
11190,02-12-2018,25,,1 Giường đơn + 1 Giường đôi,8,3,0,1,218000
11190,02-12-2018,25,,2 Giường đôi,8,4,0,1,218000
11190,02-12-2018,30,Hướng phố,3 Giường đôi,8,6,0,1,218000
11799,26-11-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,26-11-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,26-11-2018,13,,2 Giường đôi,5,4,0,1,154000
11799,27-11-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,27-11-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,27-11-2018,13,,2 Giường đôi,5,4,0,1,154000
11799,28-11-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,28-11-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,28-11-2018,13,,2 Giường đôi,5,4,0,1,154000
11799,29-11-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,29-11-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,29-11-2018,13,,2 Giường đôi,5,4,0,1,154000
11799,30-11-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,30-11-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,30-11-2018,13,,2 Giường đôi,5,4,0,1,154000
11799,01-12-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,01-12-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,01-12-2018,13,,2 Giường đôi,5,4,0,1,154000
11799,02-12-2018,10,,1 Giường đôi,5,2,0,1,154000
11799,02-12-2018,13,,2 Giường đôi,5,3,0,1,154000
11799,02-12-2018,13,,2 Giường đôi,5,4,0,1,154000
12846,26-11-2018,15,,1 Giường đôi,6,2,0,1,303000
12846,27-11-2018,15,,1 Giường đôi,6,2,0,1,303000
12846,28-11-2018,15,,1 Giường đôi,6,2,0,1,303000
12846,29-11-2018,15,,1 Giường đôi,6,2,0,1,303000
12846,30-11-2018,15,,1 Giường đôi,6,2,0,1,303000
12846,01-12-2018,15,,1 Giường đôi,6,2,0,1,303000
12846,02-12-2018,15,,1 Giường đôi,6,2,0,1,303000
12863,26-11-2018,15,,1 Giường đôi,4,2,0,1,174000
12863,26-11-2018,35,,2 Giường đôi,4,3,0,1,174000
12863,26-11-2018,35,,2 Giường đôi,4,4,0,1,174000
12863,27-11-2018,15,,1 Giường đôi,4,2,0,1,174000
12863,27-11-2018,35,,2 Giường đôi,4,3,0,1,174000
12863,27-11-2018,35,,2 Giường đôi,4,4,0,1,174000
12863,28-11-2018,15,,1 Giường đôi,4,2,0,1,174000
12863,28-11-2018,35,,2 Giường đôi,4,3,0,1,174000
12863,28-11-2018,35,,2 Giường đôi,4,4,0,1,174000
12863,29-11-2018,15,,1 Giường đôi,4,2,0,1,174000
12863,29-11-2018,35,,2 Giường đôi,4,3,0,1,174000
12863,29-11-2018,35,,2 Giường đôi,4,4,0,1,174000
12863,30-11-2018,15,,1 Giường đôi,4,2,0,1,200000
12863,30-11-2018,35,,2 Giường đôi,4,3,0,1,200000
12863,30-11-2018,35,,2 Giường đôi,4,4,0,1,200000
12863,01-12-2018,15,,1 Giường đôi,4,2,0,1,205000
12863,01-12-2018,35,,2 Giường đôi,4,3,0,1,205000
12863,01-12-2018,35,,2 Giường đôi,4,4,0,1,205000
12863,02-12-2018,15,,1 Giường đôi,4,2,0,1,205000
12863,02-12-2018,35,,2 Giường đôi,4,3,0,1,205000
12863,02-12-2018,35,,2 Giường đôi,4,4,0,1,205000
11356,26-11-2018,30,Hướng một phần,1 Giường đôi,9,2,1,1,857000
11356,26-11-2018,30,Hướng vườn,2 Giường đơn,9,2,1,1,857000
11356,27-11-2018,30,Hướng một phần,1 Giường đôi,9,2,1,1,857000
11356,27-11-2018,30,Hướng vườn,2 Giường đơn,9,2,1,1,857000
11356,28-11-2018,30,Hướng một phần,1 Giường đôi,9,2,1,1,857000
11356,28-11-2018,30,Hướng vườn,2 Giường đơn,9,2,1,1,857000
11356,29-11-2018,30,Hướng một phần,1 Giường đôi,9,2,1,1,857000
11356,29-11-2018,30,Hướng vườn,2 Giường đơn,9,2,1,1,857000
11356,30-11-2018,30,Hướng một phần,1 Giường đôi,9,2,1,1,981000
11356,30-11-2018,30,Hướng vườn,2 Giường đơn,9,2,1,1,981000
